id,user_id,source,campaign,utm_source,utm_medium,utm_campaign,utm_term,utm_content,fbclid,gclid,msclkid,ttclid,meta_campaign_id,meta_adset_id,meta_ad_id,meta_creative_id,placement,lead_key_used,landing_path,referrer_url,client_ip,user_agent,raw_meta,assessment_started_at,identity_claimed_at,results_viewed_at,created_at,updated_at,club_id,landing_viewed_at
361,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 16:17:37.310698,,,2026-03-11 16:16:59.214207,2026-03-11 16:17:37.310698,1,2026-03-11 16:16:59.214207
362,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,86.159.16.203,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 17:23:28.152283,,,2026-03-11 17:23:19.742134,2026-03-11 17:23:28.152283,1,2026-03-11 17:23:19.742134
363,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 18:36:29.100993,2026-03-11 18:46:34.918884,,2026-03-11 18:35:31.158931,2026-03-11 18:46:34.918884,1,2026-03-11 18:35:31.158931
364,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 19:07:44.250213,,,2026-03-11 19:07:30.507778,2026-03-11 19:07:44.250213,1,2026-03-11 19:07:30.507778
365,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 19:18:54.152886,2026-03-11 19:20:56.58894,2026-03-11 19:21:20.012386,2026-03-11 19:18:31.114818,2026-03-11 19:21:20.012386,1,2026-03-11 19:18:31.114818
366,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 19:23:29.734868,,,2026-03-11 19:23:18.757555,2026-03-11 19:23:29.734868,1,2026-03-11 19:23:18.757555
367,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 19:34:45.676449,2026-03-11 19:34:45.676449,1,2026-03-11 19:34:45.676449
368,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 19:42:21.753417,2026-03-11 19:46:13.969719,2026-03-11 19:46:20.327242,2026-03-11 19:42:07.305947,2026-03-11 19:46:20.327242,1,2026-03-11 19:42:07.305947
369,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 19:47:46.627192,2026-03-11 19:47:46.627192,1,2026-03-11 19:47:46.627192
370,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 19:48:01.48937,2026-03-11 19:49:13.161404,2026-03-11 19:49:25.768217,2026-03-11 19:47:57.785227,2026-03-11 19:49:25.768217,1,2026-03-11 19:47:57.785227
371,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 19:51:53.238435,2026-03-11 19:53:47.195896,2026-03-11 19:53:55.365428,2026-03-11 19:50:58.837586,2026-03-11 19:53:55.365428,1,2026-03-11 19:50:58.837586
372,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 20:01:21.097975,2026-03-11 20:03:25.885129,2026-03-11 20:03:58.594997,2026-03-11 20:01:05.643554,2026-03-11 20:03:58.594997,1,2026-03-11 20:01:05.643554
373,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 20:13:30.267308,2026-03-11 20:15:59.917276,2026-03-11 20:16:07.016559,2026-03-11 20:13:22.482845,2026-03-11 20:16:07.016559,1,2026-03-11 20:13:22.482845
374,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238623885310765,PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaduleuCx5lYRorSi-M2DJWq3lyHYLebsauyD3rg07Yh5kYEDMgLUS2cJj8JcQ_aem_PrMlZAwfy3b9_a6bU6OLzw,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238623885310765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaduleuCx5lYRorSi-M2DJWq3lyHYLebsauyD3rg07Yh5kYEDMgLUS2cJj8JcQ_aem_PrMlZAwfy3b9_a6bU6OLzw,http://instagram.com/,90.241.57.96,"Mozilla/5.0 (Linux; Android 16; DNY-NX9 Build/HONORDNY-N39; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (36/16; 560dpi; 1264x2736; HONOR; DNY-NX9; HNDNYX; qcom; en_GB_#u-mu-celsius; 896334238; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238623885310765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaduleuCx5lYRorSi-M2DJWq3lyHYLebsauyD3rg07Yh5kYEDMgLUS2cJj8JcQ_aem_PrMlZAwfy3b9_a6bU6OLzw""}}",,,,2026-03-11 22:06:19.497824,2026-03-11 22:06:19.497824,1,2026-03-11 22:06:19.497824
375,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238623885310765,PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafYdfs34veQy7fTjs1pLWpX7vc8L0DsxLP1oD4LYPUqlRLYfJAGcq59TnKTbw_aem_qMomOjnoGuCW9wLKuSp1Nw,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238623885310765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafYdfs34veQy7fTjs1pLWpX7vc8L0DsxLP1oD4LYPUqlRLYfJAGcq59TnKTbw_aem_qMomOjnoGuCW9wLKuSp1Nw,http://instagram.com/,82.45.234.100,"Mozilla/5.0 (Linux; Android 16; SM-A546E Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (36/16; 450dpi; 1080x2340; samsung; SM-A546E; a54x; s5e8835; en_GB; 896334232; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238623885310765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafYdfs34veQy7fTjs1pLWpX7vc8L0DsxLP1oD4LYPUqlRLYfJAGcq59TnKTbw_aem_qMomOjnoGuCW9wLKuSp1Nw""}}",,,,2026-03-11 22:23:01.533946,2026-03-11 22:23:01.533946,1,2026-03-11 22:23:01.533946
376,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238623885310765,PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafYwpiZ-pLWmoBF1vgJH3suzv_KUG1avMlR8y3TrgG-qn-NJwgiippMouTd7g_aem_6hPcKCdMqQG3zMmwIuf5mg,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238623885310765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafYwpiZ-pLWmoBF1vgJH3suzv_KUG1avMlR8y3TrgG-qn-NJwgiippMouTd7g_aem_6hPcKCdMqQG3zMmwIuf5mg,,140.228.57.51,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 419.0.0.27.74 (iPhone16,1; iOS 26_2_1; en_GB; en-GB; scale=3.00; 1179x2556; IABMV/1; 895010607) NW/3 Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238623885310765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafYwpiZ-pLWmoBF1vgJH3suzv_KUG1avMlR8y3TrgG-qn-NJwgiippMouTd7g_aem_6hPcKCdMqQG3zMmwIuf5mg""}}",,,,2026-03-11 22:23:22.330025,2026-03-11 22:23:22.330025,1,2026-03-11 22:23:22.330025
377,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafHAOJXihvQC14opg1x5m-W8LMitkJX8qpaFVwtKm48vhVJUJo5Dp0zadXcsQ_aem_gq-T0-smndG_sn38W573ZQ,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafHAOJXihvQC14opg1x5m-W8LMitkJX8qpaFVwtKm48vhVJUJo5Dp0zadXcsQ_aem_gq-T0-smndG_sn38W573ZQ,http://m.facebook.com/,82.132.185.43,"Mozilla/5.0 (Linux; Android 16; SM-A166B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.49 Mobile Safari/537.36 Instagram 416.0.0.47.66 Android (36/16; 480dpi; 1080x2340; samsung; SM-A166B; a16x; s5e8535; en_GB; 879745564; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafHAOJXihvQC14opg1x5m-W8LMitkJX8qpaFVwtKm48vhVJUJo5Dp0zadXcsQ_aem_gq-T0-smndG_sn38W573ZQ""}}",,,,2026-03-11 22:27:05.428796,2026-03-11 22:27:05.428796,1,2026-03-11 22:27:05.428796
378,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeTDJ4zXZn_MLwOFxN0oaNRQx590ARZTVDaHzemZSiwjRdH3ChasdtqQMCyxw_aem_nNoN-WFEpwP3cpMsnOf1NA,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeTDJ4zXZn_MLwOFxN0oaNRQx590ARZTVDaHzemZSiwjRdH3ChasdtqQMCyxw_aem_nNoN-WFEpwP3cpMsnOf1NA,https://instagram.com/,82.39.14.113,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 419.0.0.27.74 (iPhone13,2; iOS 26_3_1; en_GB; en-GB; scale=3.00; 1170x2532; IABMV/1; 895010607) Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeTDJ4zXZn_MLwOFxN0oaNRQx590ARZTVDaHzemZSiwjRdH3ChasdtqQMCyxw_aem_nNoN-WFEpwP3cpMsnOf1NA""}}",,,,2026-03-11 22:36:11.82325,2026-03-11 22:36:11.82325,1,2026-03-11 22:36:11.82325
379,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeQHdkZAW5zuyFNET_CdDyIac2yztIyRWZxklizbGKMVokPBth2uqBAt-oUvQ_aem_Fi0O87AqN9IEWzBxZg8sSQ,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeQHdkZAW5zuyFNET_CdDyIac2yztIyRWZxklizbGKMVokPBth2uqBAt-oUvQ_aem_Fi0O87AqN9IEWzBxZg8sSQ,,84.69.152.190,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22F76 Instagram 419.0.0.27.74 (iPhone14,8; iOS 18_5; en_GB; en-GB; scale=3.00; 1125x2436; IABMV/1; 895010607) Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeQHdkZAW5zuyFNET_CdDyIac2yztIyRWZxklizbGKMVokPBth2uqBAt-oUvQ_aem_Fi0O87AqN9IEWzBxZg8sSQ""}}",,,,2026-03-11 22:43:16.075289,2026-03-11 22:43:16.075289,1,2026-03-11 22:43:16.075289
380,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238623885310765,PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacS5SZycAgAsZKPnCaFZe-J_q-THj_vPuWhSTDBduet5XpLns6o2RSby1ddLw_aem_D4o1YvguSNd4vvUVKMKYRw,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238623885310765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacS5SZycAgAsZKPnCaFZe-J_q-THj_vPuWhSTDBduet5XpLns6o2RSby1ddLw_aem_D4o1YvguSNd4vvUVKMKYRw,,176.252.173.230,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 419.0.0.27.74 (iPhone14,5; iOS 26_3_1; en_GB; en-GB; scale=3.00; 1170x2532; IABMV/1; 895010607) NW/3 Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238623885310765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacS5SZycAgAsZKPnCaFZe-J_q-THj_vPuWhSTDBduet5XpLns6o2RSby1ddLw_aem_D4o1YvguSNd4vvUVKMKYRw""}}",,,,2026-03-11 22:47:31.426548,2026-03-11 22:47:31.426548,1,2026-03-11 22:47:31.426548
381,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238623885310765,PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeSFIVuVD2kXsYWJ4TTN863KeOIRCFSokx0b4sBTtRunOfegvdf06fda6Kvbw_aem_dNRsLQHdsX_ZUprxw-8AsQ,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238623885310765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeSFIVuVD2kXsYWJ4TTN863KeOIRCFSokx0b4sBTtRunOfegvdf06fda6Kvbw_aem_dNRsLQHdsX_ZUprxw-8AsQ,https://instagram.com/,46.64.181.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 419.0.0.27.74 (iPhone13,2; iOS 26_3_1; en_GB; en-GB; scale=3.00; 1170x2532; IABMV/1; 895010607) NW/9 Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238623885310765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeSFIVuVD2kXsYWJ4TTN863KeOIRCFSokx0b4sBTtRunOfegvdf06fda6Kvbw_aem_dNRsLQHdsX_ZUprxw-8AsQ""}}",,,,2026-03-11 22:56:16.989785,2026-03-11 22:56:16.989785,1,2026-03-11 22:56:16.989785
